60000	36.6	3.5	4.90e+03	1.33	0.59	14.89	4.79	0.26
60000	36.6	4.0	4.90e+03	0.52	0.17	7.91	9.64	0.63
60000	36.6	4.5	4.90e+03	0.21	0.05	4.44	15.74	1.11
60000	36.7	3.5	6.17e+03	1.43	0.62	16.96	5.80	0.32
60000	36.7	4.0	6.17e+03	0.55	0.18	8.68	11.04	0.73
60000	36.7	4.5	6.17e+03	0.21	0.05	4.76	17.36	1.25
60000	36.8	3.5	7.77e+03	1.54	0.66	19.28	6.99	0.39
60000	36.8	4.0	7.77e+03	0.58	0.19	9.51	12.59	0.85
60000	36.8	4.5	7.77e+03	0.21	0.05	5.10	19.09	1.39
60000	36.9	3.5	9.78e+03	1.65	0.70	21.84	8.37	0.48
60000	36.9	4.0	9.78e+03	0.61	0.19	10.40	14.29	0.98
60000	36.9	4.5	9.78e+03	0.20	0.05	5.46	20.93	1.55
60000	37.0	3.5	1.23e+04	1.77	0.74	24.70	9.99	0.58
60000	37.0	4.0	1.23e+04	0.62	0.20	11.35	16.17	1.13
60000	37.0	4.5	1.23e+04	0.20	0.05	5.83	22.85	1.72
60000	37.1	3.5	1.55e+04	1.88	0.78	27.80	11.85	0.69
60000	37.1	4.0	1.55e+04	0.64	0.20	12.39	18.25	1.29
60000	37.1	4.5	1.55e+04	0.19	0.05	6.23	24.91	1.90
60000	37.2	3.5	1.95e+04	1.99	0.81	31.18	13.97	0.83
60000	37.2	4.0	1.95e+04	0.65	0.20	13.49	20.51	1.47
60000	37.2	4.5	1.95e+04	0.19	0.05	6.64	27.05	2.09
60000	37.3	3.5	2.46e+04	2.11	0.85	34.95	16.41	0.98
60000	37.3	4.0	2.46e+04	0.65	0.20	14.64	22.92	1.66
60000	37.3	4.5	2.46e+04	0.18	0.04	7.07	29.31	2.28
60000	37.4	3.5	3.09e+04	2.21	0.88	38.96	19.14	1.16
60000	37.4	4.0	3.09e+04	0.65	0.20	15.88	25.55	1.88
60000	37.4	4.5	3.09e+04	0.16	0.04	7.52	31.69	2.49
60000	37.5	3.5	3.89e+04	2.30	0.92	43.40	22.26	1.36
60000	37.5	4.0	3.89e+04	0.65	0.20	17.23	28.44	2.11
60000	37.5	4.5	3.89e+04	0.14	0.03	7.99	34.15	2.71
60000	37.6	3.5	4.90e+04	2.37	0.94	48.10	25.69	1.59
60000	37.6	4.0	4.90e+04	0.63	0.19	18.65	31.51	2.36
60000	37.6	4.5	4.90e+04	0.12	0.03	8.46	36.70	2.93
80000	36.6	3.5	2.58e+03	1.28	0.56	11.94	3.49	0.19
80000	36.6	4.0	2.58e+03	0.53	0.18	6.81	7.61	0.48
80000	36.6	4.5	2.58e+03	0.22	0.06	4.02	13.65	0.95
80000	36.7	3.5	3.24e+03	1.38	0.60	13.68	4.23	0.23
80000	36.7	4.0	3.24e+03	0.56	0.18	7.48	8.70	0.56
80000	36.7	4.5	3.24e+03	0.22	0.06	4.29	15.01	1.06
80000	36.8	3.5	4.08e+03	1.48	0.63	15.65	5.10	0.28
80000	36.8	4.0	4.08e+03	0.58	0.19	8.19	9.92	0.64
80000	36.8	4.5	4.08e+03	0.22	0.06	4.59	16.46	1.18
80000	36.9	3.5	5.14e+03	1.59	0.67	17.80	6.12	0.34
80000	36.9	4.0	5.14e+03	0.61	0.19	8.97	11.27	0.74
80000	36.9	4.5	5.14e+03	0.22	0.06	4.89	17.97	1.30
80000	37.0	3.5	6.47e+03	1.70	0.71	20.22	7.32	0.42
80000	37.0	4.0	6.47e+03	0.63	0.20	9.82	12.80	0.85
80000	37.0	4.5	6.47e+03	0.22	0.05	5.22	19.59	1.44
80000	37.1	3.5	8.15e+03	1.81	0.74	22.90	8.72	0.50
80000	37.1	4.0	8.15e+03	0.64	0.20	10.72	14.44	0.97
80000	37.1	4.5	8.15e+03	0.21	0.05	5.54	21.25	1.58
