60000	36.6	3.5	4.90e+03	0.06	0.02	13.13	4.72	0.26
60000	36.6	4.0	4.90e+03	0.00	0.00	5.80	8.84	0.59
60000	36.6	4.5	4.90e+03	0.00	0.00	3.14	13.49	0.94
60000	36.7	3.5	6.17e+03	0.05	0.02	14.52	5.68	0.32
60000	36.7	4.0	6.17e+03	0.00	0.00	6.11	9.98	0.68
60000	36.7	4.5	6.17e+03	0.00	0.00	3.25	14.63	1.04
60000	36.8	3.5	7.77e+03	0.04	0.01	15.98	6.81	0.39
60000	36.8	4.0	7.77e+03	0.00	0.00	6.41	11.20	0.77
60000	36.8	4.5	7.77e+03	0.00	0.00	3.35	15.80	1.14
60000	36.9	3.5	9.78e+03	0.03	0.01	17.48	8.11	0.47
60000	36.9	4.0	9.78e+03	0.00	0.00	6.69	12.48	0.87
60000	36.9	4.5	9.78e+03	0.00	0.00	3.45	16.96	1.24
60000	37.0	3.5	1.23e+04	0.02	0.01	19.04	9.62	0.57
60000	37.0	4.0	1.23e+04	0.00	0.00	6.95	13.80	0.98
60000	37.0	4.5	1.23e+04	0.00	0.00	3.54	18.08	1.33
60000	37.1	3.5	1.55e+04	0.02	0.00	20.56	11.29	0.67
60000	37.1	4.0	1.55e+04	0.00	0.00	7.21	15.16	1.09
60000	37.1	4.5	1.55e+04	0.00	0.00	3.63	19.18	1.42
60000	37.2	3.5	1.95e+04	0.01	0.00	22.05	13.15	0.80
60000	37.2	4.0	1.95e+04	0.00	0.00	7.42	16.47	1.19
60000	37.2	4.5	1.95e+04	0.00	0.00	3.70	20.18	1.50
60000	37.3	3.5	2.46e+04	0.01	0.00	23.53	15.22	0.93
60000	37.3	4.0	2.46e+04	0.00	0.00	7.64	17.79	1.30
60000	37.3	4.5	2.46e+04	0.00	0.00	3.77	21.11	1.57
60000	37.4	3.5	3.09e+04	0.01	0.00	24.88	17.41	1.08
60000	37.4	4.0	3.09e+04	0.00	0.00	7.84	19.01	1.40
60000	37.4	4.5	3.09e+04	0.00	0.00	3.84	21.93	1.63
60000	37.5	3.5	3.89e+04	0.01	0.00	26.19	19.75	1.24
60000	37.5	4.0	3.89e+04	0.00	0.00	8.03	20.17	1.48
60000	37.5	4.5	3.89e+04	0.00	0.00	3.88	22.58	1.67
60000	37.6	3.5	4.90e+04	0.00	0.00	27.34	22.10	1.40
60000	37.6	4.0	4.90e+04	0.00	0.00	8.19	21.15	1.55
60000	37.6	4.5	4.90e+04	0.00	0.00	3.92	23.06	1.69
80000	36.6	3.5	2.58e+03	0.10	0.04	11.06	3.46	0.19
80000	36.6	4.0	2.58e+03	0.01	0.00	5.33	7.05	0.45
80000	36.6	4.5	2.58e+03	0.00	0.00	2.97	11.74	0.81
80000	36.7	3.5	3.24e+03	0.08	0.03	12.33	4.17	0.23
80000	36.7	4.0	3.24e+03	0.01	0.00	5.63	7.99	0.52
80000	36.7	4.5	3.24e+03	0.00	0.00	3.07	12.74	0.89
80000	36.8	3.5	4.08e+03	0.06	0.02	13.70	5.01	0.28
80000	36.8	4.0	4.08e+03	0.00	0.00	5.93	8.99	0.60
80000	36.8	4.5	4.08e+03	0.00	0.00	3.17	13.78	0.97
80000	36.9	3.5	5.14e+03	0.05	0.02	15.10	5.98	0.34
80000	36.9	4.0	5.14e+03	0.00	0.00	6.22	10.07	0.68
80000	36.9	4.5	5.14e+03	0.00	0.00	3.26	14.82	1.06
80000	37.0	3.5	6.47e+03	0.04	0.01	16.60	7.12	0.41
80000	37.0	4.0	6.47e+03	0.00	0.00	6.52	11.24	0.76
80000	37.0	4.5	6.47e+03	0.00	0.00	3.35	15.86	1.14
80000	37.1	3.5	8.15e+03	0.03	0.01	18.13	8.42	0.49
80000	37.1	4.0	8.15e+03	0.00	0.00	6.79	12.43	0.85
80000	37.1	4.5	8.15e+03	0.00	0.00	3.42	16.85	1.22
80000	37.2	3.5	1.03e+04	0.02	0.01	19.69	9.88	0.59
80000	37.2	4.0	1.03e+04	0.00	0.00	7.05	13.67	0.95
80000	37.2	4.5	1.03e+04	0.00	0.00	3.50	17.86	1.30
80000	37.3	3.5	1.29e+04	0.02	0.00	21.23	11.53	0.69
80000	37.3	4.0	1.29e+04	0.00	0.00	7.29	14.91	1.04
80000	37.3	4.5	1.29e+04	0.00	0.00	3.57	18.76	1.37
80000	37.4	3.5	1.63e+04	0.01	0.00	22.74	13.33	0.81
80000	37.4	4.0	1.63e+04	0.00	0.00	7.52	16.14	1.13
80000	37.4	4.5	1.63e+04	0.00	0.00	3.62	19.60	1.43
80000	37.5	3.5	2.05e+04	0.01	0.00	24.24	15.32	0.94
80000	37.5	4.0	2.05e+04	0.00	0.00	7.72	17.29	1.21
80000	37.5	4.5	2.05e+04	0.00	0.00	3.67	20.31	1.48
80000	37.6	3.5	2.58e+04	0.01	0.00	25.60	17.41	1.08
80000	37.6	4.0	2.58e+04	0.00	0.00	7.89	18.35	1.29
80000	37.6	4.5	2.58e+04	0.00	0.00	3.71	20.95	1.51
100000	36.6	3.5	1.56e+03	0.14	0.06	9.85	2.87	0.16
100000	36.6	4.0	1.56e+03	0.01	0.00	5.06	6.09	0.39
100000	36.6	4.5	1.56e+03	0.00	0.00	2.90	10.78	0.74
