60000	36.6	3.5	4.90e+03	2.14	0.91	14.90	4.79	0.26
60000	36.6	4.0	4.90e+03	0.61	0.22	7.91	9.64	0.63
60000	36.6	4.5	4.90e+03	0.24	0.07	4.44	15.76	1.11
60000	36.7	3.5	6.17e+03	2.25	0.96	16.97	5.80	0.32
60000	36.7	4.0	6.17e+03	0.64	0.23	8.68	11.04	0.73
60000	36.7	4.5	6.17e+03	0.25	0.07	4.76	17.38	1.25
60000	36.8	3.5	7.77e+03	2.38	1.01	19.29	6.99	0.39
60000	36.8	4.0	7.77e+03	0.67	0.24	9.51	12.59	0.85
60000	36.8	4.5	7.77e+03	0.26	0.07	5.10	19.13	1.39
60000	36.9	3.5	9.78e+03	2.51	1.07	21.85	8.37	0.48
60000	36.9	4.0	9.78e+03	0.71	0.25	10.40	14.30	0.98
60000	36.9	4.5	9.78e+03	0.27	0.08	5.46	20.98	1.55
60000	37.0	3.5	1.23e+04	2.65	1.13	24.71	9.99	0.58
60000	37.0	4.0	1.23e+04	0.75	0.27	11.35	16.18	1.13
60000	37.0	4.5	1.23e+04	0.28	0.08	5.83	22.93	1.72
60000	37.1	3.5	1.55e+04	2.80	1.19	27.81	11.85	0.69
60000	37.1	4.0	1.55e+04	0.79	0.28	12.39	18.26	1.29
60000	37.1	4.5	1.55e+04	0.29	0.08	6.23	25.00	1.90
60000	37.2	3.5	1.95e+04	2.95	1.26	31.19	13.97	0.83
60000	37.2	4.0	1.95e+04	0.84	0.29	13.49	20.52	1.47
60000	37.2	4.5	1.95e+04	0.30	0.09	6.64	27.17	2.09
60000	37.3	3.5	2.46e+04	3.12	1.32	34.95	16.41	0.98
60000	37.3	4.0	2.46e+04	0.88	0.31	14.64	22.94	1.66
60000	37.3	4.5	2.46e+04	0.31	0.09	7.07	29.46	2.29
60000	37.4	3.5	3.09e+04	3.28	1.39	38.97	19.14	1.16
60000	37.4	4.0	3.09e+04	0.93	0.32	15.88	25.59	1.88
60000	37.4	4.5	3.09e+04	0.32	0.09	7.52	31.87	2.50
60000	37.5	3.5	3.89e+04	3.46	1.47	43.41	22.26	1.36
60000	37.5	4.0	3.89e+04	0.99	0.34	17.23	28.49	2.11
60000	37.5	4.5	3.89e+04	0.33	0.09	7.99	34.37	2.71
60000	37.6	3.5	4.90e+04	3.63	1.54	48.11	25.70	1.59
60000	37.6	4.0	4.90e+04	1.05	0.36	18.65	31.58	2.36
60000	37.6	4.5	4.90e+04	0.34	0.10	8.48	36.97	2.94
80000	36.6	3.5	2.58e+03	2.07	0.87	11.96	3.49	0.19
80000	36.6	4.0	2.58e+03	0.61	0.22	6.81	7.61	0.48
80000	36.6	4.5	2.58e+03	0.25	0.07	4.02	13.66	0.95
80000	36.7	3.5	3.24e+03	2.17	0.91	13.69	4.23	0.23
80000	36.7	4.0	3.24e+03	0.64	0.23	7.48	8.70	0.56
80000	36.7	4.5	3.24e+03	0.26	0.07	4.29	15.03	1.06
80000	36.8	3.5	4.08e+03	2.29	0.96	15.66	5.10	0.28
80000	36.8	4.0	4.08e+03	0.67	0.24	8.19	9.92	0.64
80000	36.8	4.5	4.08e+03	0.26	0.08	4.59	16.49	1.18
80000	36.9	3.5	5.14e+03	2.40	1.01	17.81	6.12	0.34
80000	36.9	4.0	5.14e+03	0.70	0.25	8.97	11.27	0.74
80000	36.9	4.5	5.14e+03	0.27	0.08	4.89	18.02	1.30
