60000	36.6	3.5	4.90e+03	2.50	0.99	17.98	5.00	0.28
60000	36.6	4.0	4.90e+03	0.85	0.28	10.05	11.02	0.73
60000	36.6	4.5	4.90e+03	0.33	0.09	6.15	18.68	1.28
60000	36.7	3.5	6.17e+03	2.67	1.05	20.70	6.12	0.35
60000	36.7	4.0	6.17e+03	0.90	0.29	11.11	12.72	0.86
60000	36.7	4.5	6.17e+03	0.35	0.10	6.67	20.86	1.45
60000	36.8	3.5	7.77e+03	2.85	1.12	23.73	7.46	0.43
60000	36.8	4.0	7.77e+03	0.95	0.31	12.27	14.62	1.00
60000	36.8	4.5	7.77e+03	0.36	0.10	7.22	23.14	1.64
60000	36.9	3.5	9.78e+03	3.05	1.19	27.09	9.02	0.53
60000	36.9	4.0	9.78e+03	1.01	0.33	13.54	16.76	1.17
60000	36.9	4.5	9.78e+03	0.38	0.10	7.79	25.56	1.84
60000	37.0	3.5	1.23e+04	3.25	1.27	30.82	10.86	0.64
60000	37.0	4.0	1.23e+04	1.07	0.34	14.89	19.09	1.35
60000	37.0	4.5	1.23e+04	0.39	0.11	8.40	28.15	2.05
60000	37.1	3.5	1.55e+04	3.49	1.36	35.03	13.02	0.78
60000	37.1	4.0	1.55e+04	1.14	0.36	16.36	21.68	1.56
60000	37.1	4.5	1.55e+04	0.40	0.11	9.03	30.88	2.28
60000	37.2	3.5	1.95e+04	3.73	1.44	39.59	15.49	0.94
60000	37.2	4.0	1.95e+04	1.20	0.38	17.94	24.52	1.79
60000	37.2	4.5	1.95e+04	0.42	0.11	9.68	33.70	2.52
60000	37.3	3.5	2.46e+04	3.99	1.54	44.69	18.36	1.13
60000	37.3	4.0	2.46e+04	1.28	0.40	19.63	27.62	2.04
60000	37.3	4.5	2.46e+04	0.43	0.12	10.37	36.68	2.78
60000	37.4	3.5	3.09e+04	4.26	1.64	50.18	21.59	1.35
60000	37.4	4.0	3.09e+04	1.35	0.43	21.43	30.96	2.32
60000	37.4	4.5	3.09e+04	0.45	0.12	11.12	39.89	3.05
60000	37.5	3.5	3.89e+04	4.56	1.74	56.29	25.31	1.60
60000	37.5	4.0	3.89e+04	1.43	0.45	23.39	34.63	2.62
60000	37.5	4.5	3.89e+04	0.47	0.13	11.86	43.10	3.33
60000	37.6	3.5	4.90e+04	4.87	1.85	62.81	29.44	1.89
60000	37.6	4.0	4.90e+04	1.51	0.47	25.40	38.48	2.94
60000	37.6	4.5	4.90e+04	0.49	0.13	12.66	46.57	3.62
80000	36.6	3.5	2.57e+03	2.39	0.94	14.28	3.53	0.19
80000	36.6	4.0	2.58e+03	0.83	0.27	8.53	8.54	0.54
80000	36.6	4.5	2.58e+03	0.34	0.09	5.44	15.88	1.07
80000	36.7	3.5	3.24e+03	2.54	1.00	16.56	4.33	0.24
80000	36.7	4.0	3.24e+03	0.88	0.29	9.45	9.86	0.64
